student_id,Age,Math_score,Science_score,English_score,Hours_studied,pass_fail
3342,23,78,67,57,4.7,1
3343,22,74,71,95,4.8,1
3344,18,45,63,68,1.7,1
3345,23,73,96,74,4.6,1
3346,19,65,96,74,5.9,1
3347,25,58,63,52,2.3,1
3348,17,63,85,73,5.7,1
3349,22,88,82,81,6.8,1
3350,23,85,76,78,6.6,1
3351,17,77,56,62,3.3,1
3352,20,43,83,52,0.8,1
3353,17,54,47,53,1.9,1
3354,25,62,74,74,3.6,1
3355,23,84,74,64,7.7,1
3356,24,33,59,57,0.2,0
3357,24,92,80,93,7.4,1
3358,23,100,97,74,7.6,1
3359,19,60,80,72,4.6,1
3360,18,57,72,63,0.5,1
3361,22,64,73,81,3.8,1
3362,22,53,71,83,4.5,1
3363,17,70,86,85,7.5,1
3364,18,65,55,84,4.8,1
3365,18,70,57,94,3.7,1
3366,23,76,81,76,5.3,1
3367,21,81,80,76,1.8,1
3368,17,74,90,74,2.8,1
3369,19,55,85,59,1.4,1
3370,21,63,68,91,5.8,1
3371,23,84,62,69,4.6,1
3372,16,77,100,74,7.1,1
3373,20,71,93,75,6.7,1
3374,22,28,48,63,0.2,0
3375,17,75,79,66,3.6,1
3376,21,78,76,87,4.6,1
3377,20,82,83,57,4.3,1
3378,19,53,51,75,2.1,1
3379,19,79,72,74,4.9,1
3380,24,83,61,65,3.6,1
3381,25,85,86,84,6.7,1
3382,19,66,69,55,2.9,1
3383,18,100,76,89,8.0,1
3384,22,89,68,100,7.2,1
3385,16,77,98,67,7.3,1
3386,16,96,68,100,7.3,1
3387,20,69,88,58,4.0,1
3388,19,84,76,94,5.6,1
3389,22,86,76,47,3.2,1
3390,17,82,87,84,6.2,1
3391,24,70,74,52,4.6,1
3392,16,75,71,83,6.9,1
3393,17,52,69,69,2.2,1
3394,19,77,66,64,6.7,1
3395,22,69,83,65,7.6,1
3396,19,72,64,69,5.6,1
3397,24,79,66,62,3.5,1
3398,17,88,41,53,2.6,1
3399,16,44,49,61,0.9,1
3400,23,83,89,100,8.0,1
3401,16,70,70,66,2.8,1
3402,25,68,76,54,4.3,1
3403,19,68,100,67,3.4,1
3404,25,58,62,68,2.1,1
3405,23,72,59,44,0.1,1
3406,20,62,67,69,4.2,1
3407,20,100,86,78,7.4,1
3408,24,100,66,78,4.9,1
3409,21,80,84,81,6.3,1
3410,22,72,72,81,6.9,1
3411,24,64,77,78,7.1,1
3412,19,70,47,63,1.5,1
3413,22,66,52,69,1.0,1
3414,18,58,88,89,6.8,1
3415,20,47,64,55,0.4,1
3416,16,49,67,55,0.1,1
3417,18,62,66,63,0.9,1
3418,23,64,68,78,5.6,1
3419,21,70,79,81,4.9,1
3420,17,74,78,51,0.7,1
3421,20,60,73,88,4.3,1
3422,24,62,44,62,0.1,1
3423,22,54,72,72,3.8,1
3424,25,78,87,70,4.8,1
3425,16,83,92,78,7.4,1
3426,18,54,71,77,5.1,1
3427,17,98,91,84,7.4,1
3428,23,85,52,74,2.7,1
3429,22,69,82,69,6.9,1
3430,18,84,67,80,2.9,1
3431,20,50,46,63,1.0,1
3432,20,77,69,44,2.9,1
3433,16,64,55,56,0.3,1
3434,23,57,72,73,2.7,1
3435,17,65,58,60,0.9,1
3436,24,61,74,47,4.9,1
3437,25,91,79,85,5.9,1
3438,19,55,60,79,1.9,1
3439,18,94,76,62,3.9,1
3440,18,77,91,74,6.6,1
3441,16,97,85,67,5.2,1
3442,19,74,82,95,6.6,1
3443,19,39,45,62,0.3,0
3444,24,100,80,100,6.6,1
3445,21,83,83,92,6.8,1
3446,17,52,70,62,4.1,1
3447,23,66,72,45,4.0,1
3448,20,79,88,53,2.0,1
3449,20,77,69,74,2.1,1
3450,17,47,63,63,3.8,1
3451,24,47,48,76,0.9,1
3452,21,52,59,62,1.9,1
3453,23,76,87,73,7.7,1
3454,25,70,61,79,4.5,1
3455,24,95,69,71,6.2,1
3456,21,64,66,53,3.8,1
3457,17,57,67,64,2.2,1
3458,17,84,98,79,6.9,1
3459,22,80,85,80,5.7,1
3460,19,88,80,80,4.7,1
3461,25,83,86,71,6.3,1
3462,16,55,80,47,3.1,1
3463,25,73,83,79,1.7,1
3464,24,75,89,86,7.4,1
3465,17,58,80,75,0.1,1
3466,22,71,69,73,3.7,1
3467,16,59,61,55,4.1,1
3468,23,70,89,85,5.7,1
3469,20,57,66,79,1.5,1
3470,24,71,62,73,2.3,1
3471,17,74,56,71,4.7,1
3472,24,96,80,83,5.1,1
3473,25,62,62,83,2.5,1
3474,16,70,72,48,3.7,1
3475,16,78,44,81,3.0,1
3476,23,77,72,98,6.7,1
3477,16,86,68,66,3.5,1
3478,16,86,77,87,7.2,1
3479,17,70,57,100,5.7,1
3480,16,68,78,78,6.5,1
3481,25,89,78,77,6.5,1
3482,25,53,60,43,0.1,1
3483,22,73,83,58,3.4,1
3484,25,88,85,86,5.0,1
3485,16,56,70,58,4.2,1
3486,17,68,88,70,3.8,1
3487,23,82,83,82,6.3,1
3488,21,57,82,75,3.6,1
3489,22,50,54,65,0.2,1
3490,21,67,84,68,3.6,1
3491,24,82,85,92,6.6,1
3492,16,77,95,76,6.1,1
3493,18,87,76,55,7.5,1
3494,17,67,55,75,3.7,1
3495,18,64,77,82,3.9,1
3496,24,66,76,72,1.2,1
3497,22,78,89,97,7.5,1
3498,21,93,76,73,4.1,1
3499,20,60,98,87,5.8,1
3500,20,76,70,66,3.0,1
3501,22,96,96,90,6.2,1
3502,21,88,87,72,4.0,1
3503,16,34,73,69,0.5,1
3504,16,62,73,76,3.7,1
3505,23,59,88,67,7.9,1
3506,20,38,68,66,0.0,1
3507,24,53,46,64,1.5,1
3508,22,63,72,57,0.6,1
3509,21,74,64,73,0.0,1
3510,16,51,33,49,0.7,0
3511,25,39,67,78,1.4,1
3512,21,58,82,74,1.5,1
3513,21,70,46,77,1.8,1
3514,19,61,39,65,0.4,1
3515,25,94,69,66,2.5,1
3516,17,100,76,77,7.0,1
3517,21,79,95,80,5.6,1
3518,22,59,56,65,4.7,1
3519,22,58,63,63,2.8,1
3520,17,86,91,71,7.7,1
3521,18,89,97,76,7.8,1
3522,17,54,55,65,0.3,1
3523,24,61,87,95,5.3,1
3524,19,96,91,67,7.8,1
3525,23,64,44,54,2.0,1
3526,22,94,66,77,4.2,1
3527,24,68,59,64,3.5,1
3528,20,78,97,76,7.1,1
3529,24,74,84,46,2.4,1
3530,20,90,72,71,3.2,1
3531,21,67,35,58,0.4,1
3532,23,63,70,82,5.0,1
3533,22,42,55,66,1.3,1
3534,21,83,84,84,7.2,1
3535,20,70,67,80,5.8,1
3536,17,83,76,86,8.0,1
3537,22,60,60,58,0.8,1
3538,23,85,95,81,5.5,1
3539,18,61,85,82,5.1,1
3540,20,72,85,79,5.6,1
3541,16,79,79,95,7.1,1
3542,25,54,70,68,2.9,1
3543,22,78,78,74,6.1,1
3544,18,94,74,96,7.3,1
3545,25,52,54,74,2.1,1
3546,23,60,53,64,0.8,1
3547,18,43,63,67,3.7,1
3548,21,60,91,67,5.2,1
3549,17,66,57,58,0.4,1
3550,20,72,98,79,6.2,1
3551,25,57,66,69,0.9,1
3552,16,73,67,56,4.1,1
3553,17,52,73,67,0.6,1
3554,21,87,79,76,7.0,1
3555,24,67,60,59,2.9,1
3556,18,67,56,62,0.4,1
3557,22,71,81,76,7.7,1
3558,22,75,98,75,7.5,1
3559,17,69,62,88,4.4,1
3560,19,92,72,83,8.0,1
3561,18,94,75,69,5.7,1
3562,25,73,100,75,5.6,1
3563,16,43,57,63,0.0,1
3564,21,49,62,68,0.1,1
3565,16,60,69,61,0.6,1
3566,18,89,58,68,2.3,1
3567,25,68,83,59,0.5,1
3568,19,58,69,64,2.5,1
3569,16,57,57,75,4.6,1
3570,19,51,58,47,0.0,1
3571,22,71,79,75,4.1,1
3572,22,66,75,57,3.6,1
3573,16,51,41,76,2.3,1
3574,25,66,86,72,4.5,1
3575,25,96,92,71,6.9,1
3576,18,60,72,88,3.2,1
3577,22,92,65,80,5.4,1
3578,21,61,71,75,2.8,1
3579,23,81,80,85,7.1,1
3580,21,78,86,96,6.7,1
3581,16,33,74,78,1.4,1
3582,18,69,70,54,0.5,1
3583,17,88,64,67,4.2,1
3584,22,44,69,69,0.9,1
3585,24,62,67,61,3.0,1
3586,23,71,62,79,5.5,1
3587,17,48,67,69,3.1,1
3588,19,49,73,55,3.8,1
3589,19,73,57,73,0.5,1
3590,23,100,88,74,7.2,1
3591,20,60,54,91,6.9,1
3592,23,74,75,68,1.3,1
3593,25,83,84,72,2.4,1
3594,18,56,66,65,0.5,1
3595,20,72,52,86,5.2,1
3596,17,53,80,67,3.4,1
3597,25,72,64,75,5.7,1
3598,18,36,59,64,0.3,1
3599,18,75,77,45,1.8,1
3600,18,77,87,82,5.6,1
3601,19,57,52,68,0.3,1
3602,16,74,69,70,3.3,1
3603,16,68,60,73,2.8,1
3604,21,56,56,62,3.2,1
3605,19,61,62,70,1.1,1
3606,22,90,90,50,5.5,1
3607,17,58,82,75,3.8,1
3608,24,56,66,64,1.7,1
3609,19,80,63,89,6.7,1
3610,18,64,81,73,1.2,1
3611,17,72,70,52,3.4,1
3612,22,95,94,73,6.7,1
3613,16,58,45,79,3.1,1
3614,22,73,82,73,2.9,1
3615,20,94,73,62,2.4,1
3616,20,79,79,81,4.8,1
3617,22,60,82,71,2.8,1
3618,18,74,50,76,3.1,1
3619,17,69,72,62,2.4,1
3620,21,88,77,79,7.5,1
3621,18,43,58,64,0.8,1
3622,23,83,73,74,7.6,1
3623,17,84,77,78,5.9,1
3624,17,86,68,71,5.3,1
3625,19,56,70,82,1.6,1
3626,20,100,94,81,7.6,1
3627,21,70,84,76,5.3,1
3628,16,100,83,83,6.5,1
3629,21,70,82,69,6.8,1
3630,21,96,86,70,6.9,1
3631,25,55,78,63,5.4,1
3632,20,89,100,69,5.8,1
3633,21,79,93,75,7.6,1
3634,20,77,82,63,3.1,1
3635,24,71,58,73,3.1,1
3636,18,62,58,77,2.7,1
3637,16,98,63,81,4.6,1
3638,17,75,87,88,6.5,1
3639,18,80,62,52,2.6,1
3640,18,72,62,61,0.9,1
3641,20,46,74,71,1.1,1
3642,22,58,62,59,1.0,1
3643,20,67,73,94,5.2,1
3644,17,47,62,75,2.4,1
3645,16,54,79,66,3.6,1
3646,16,57,46,47,0.2,1
3647,23,96,64,85,7.5,1
3648,21,82,57,84,5.8,1
3649,24,70,74,74,2.2,1
3650,18,67,87,60,3.5,1
3651,20,52,44,61,2.1,1
3652,19,75,85,87,5.1,1
3653,16,67,84,76,5.5,1
3654,23,63,79,78,3.7,1
3655,21,68,71,69,3.3,1
3656,16,88,79,75,7.4,1
3657,18,84,81,88,6.5,1
3658,24,71,80,76,5.3,1
3659,18,62,56,77,3.9,1
3660,23,79,83,74,5.3,1
3661,16,76,90,78,4.8,1
3662,19,59,66,75,6.1,1
3663,17,72,75,79,4.0,1
3664,21,74,78,82,2.8,1
3665,18,100,88,69,7.3,1
3666,23,72,72,92,6.3,1
3667,25,79,58,70,2.8,1
3668,18,68,54,46,1.2,1
3669,19,82,91,76,5.6,1
3670,21,81,76,62,6.8,1
3671,19,81,89,68,6.3,1
3672,16,76,75,73,3.8,1
3673,23,62,72,62,0.4,1
3674,24,75,86,73,6.5,1
3675,16,51,60,74,0.8,1
3676,24,72,80,61,1.8,1
3677,18,91,76,80,5.6,1
3678,20,55,73,83,4.3,1
3679,19,65,61,74,2.6,1
3680,19,100,94,83,7.9,1
3681,18,67,85,82,7.4,1
3682,18,56,89,67,2.8,1
3683,25,74,30,59,1.2,1
3684,21,62,55,82,3.2,1
3685,25,80,97,93,7.9,1
3686,23,86,85,100,6.9,1
3687,17,69,90,68,4.3,1
3688,19,55,53,54,0.1,1
3689,24,87,71,82,7.6,1
3690,17,63,55,72,1.8,1
3691,16,68,84,57,4.1,1
3692,21,59,65,76,3.1,1
3693,23,50,71,68,0.4,1
3694,17,39,52,75,2.9,1
3695,17,59,43,57,0.6,1
3696,25,93,100,91,7.5,1
3697,25,75,82,65,7.9,1
3698,16,70,78,71,3.8,1
3699,20,77,59,82,1.3,1
3700,23,68,59,58,0.8,1
3701,20,60,67,57,0.6,1
3702,25,42,54,66,3.2,1
3703,22,69,54,70,0.3,1
3704,23,68,74,38,1.9,1
3705,18,49,47,88,1.1,1
3706,25,91,75,80,7.7,1
3707,24,69,86,73,3.4,1
3708,25,100,82,73,7.2,1
3709,17,66,68,73,4.8,1
3710,24,79,82,62,5.4,1
3711,18,66,69,57,1.9,1
3712,16,74,71,79,6.2,1
3713,20,46,81,57,4.5,1
3714,16,61,73,61,1.1,1
3715,20,58,56,56,2.5,1
3716,25,78,61,92,3.6,1
3717,22,72,89,78,6.5,1
3718,21,53,49,66,0.3,1
3719,19,89,76,84,3.8,1
3720,25,58,58,65,1.5,1
3721,25,87,90,76,5.2,1
3722,21,81,74,67,4.7,1
3723,21,45,58,57,0.9,1
3724,19,75,97,72,7.9,1
3725,24,60,71,69,5.0,1
3726,20,78,61,73,3.3,1
3727,21,99,62,76,6.0,1
3728,20,88,84,70,6.3,1
3729,17,82,63,69,3.2,1
3730,20,54,58,68,2.2,1
3731,20,81,98,74,7.0,1
3732,24,44,64,77,1.4,1
3733,24,57,62,97,3.4,1
3734,24,61,88,66,5.1,1
3735,20,75,84,79,0.8,1
3736,23,58,59,58,1.0,1
3737,23,69,82,83,6.1,1
3738,20,66,79,65,5.0,1
3739,23,94,96,80,6.4,1
3740,20,64,57,70,2.2,1
3741,17,47,52,66,1.2,1
3742,21,52,61,56,0.9,1
3743,23,56,74,65,2.7,1
3744,21,62,61,60,4.7,1
3745,16,52,83,85,4.4,1
3746,17,55,59,72,2.1,1
3747,20,70,84,97,5.6,1
3748,24,79,75,63,3.0,1
3749,18,37,77,64,1.5,1
3750,19,58,56,66,1.6,1
3751,22,69,69,56,1.7,1
3752,22,54,66,55,4.0,1
3753,22,77,81,58,6.3,1
3754,21,69,91,69,5.7,1
3755,20,64,67,80,3.1,1
3756,23,57,68,81,3.5,1
3757,19,79,100,90,7.9,1
3758,21,88,97,98,7.6,1
3759,25,75,92,74,7.6,1
3760,18,64,86,88,1.6,1
3761,25,82,82,72,6.3,1
3762,17,75,69,60,1.7,1
3763,19,50,69,64,1.6,1
3764,22,74,68,92,6.3,1
3765,23,90,93,67,6.8,1
3766,21,50,64,59,2.0,1
3767,21,84,75,78,1.7,1
3768,24,69,84,73,6.2,1
3769,16,55,37,68,1.7,1
3770,20,74,90,65,3.7,1
3771,16,51,32,59,0.7,0
3772,16,77,100,87,7.0,1
3773,22,82,100,65,7.3,1
3774,17,86,68,82,6.7,1
3775,23,65,72,70,2.6,1
3776,18,68,96,85,7.4,1
3777,24,71,55,68,1.8,1
3778,18,52,70,65,2.7,1
3779,18,94,73,69,2.5,1
3780,22,68,79,85,6.1,1
3781,24,83,86,77,5.8,1
3782,25,87,88,81,6.2,1
3783,18,63,59,50,0.7,1
3784,19,81,93,75,5.6,1
3785,25,84,43,78,0.4,1
3786,23,74,81,70,2.3,1
3787,19,64,87,68,4.8,1
3788,21,54,53,83,1.4,1
3789,17,74,78,62,4.0,1
3790,20,63,58,63,2.0,1
3791,16,64,74,61,2.9,1
3792,21,85,77,97,5.5,1
3793,22,85,90,79,6.8,1
3794,19,43,61,73,1.6,1
3795,16,72,55,48,2.4,1
3796,16,47,72,67,2.2,1
3797,21,64,85,66,4.9,1
3798,21,74,57,53,1.5,1
3799,25,82,89,73,5.6,1
3800,25,72,73,81,5.9,1
3801,23,63,89,87,7.4,1
3802,18,64,67,65,0.1,1
3803,24,60,54,54,0.7,1
3804,18,46,60,67,1.2,1
3805,22,67,71,65,1.7,1
3806,22,43,65,80,1.9,1
3807,18,83,91,70,5.2,1
3808,18,75,51,67,0.3,1
3809,20,92,79,71,5.0,1
3810,17,68,43,60,1.8,1
3811,16,40,61,64,2.2,1
3812,17,53,78,84,1.4,1
3813,18,73,88,68,6.3,1
3814,21,50,83,63,4.3,1
3815,24,50,86,82,4.0,1
3816,24,75,63,66,2.6,1
3817,20,86,67,82,7.9,1
3818,22,57,84,54,1.4,1
3819,23,60,69,67,3.5,1
3820,22,85,72,95,5.1,1
3821,20,89,89,84,6.2,1
3822,18,65,76,80,0.9,1
3823,18,61,64,63,1.4,1
3824,18,71,57,71,4.9,1
3825,17,49,67,79,2.3,1
3826,17,43,67,53,0.7,1
3827,22,60,67,63,4.7,1
3828,18,64,79,87,4.1,1
3829,16,65,50,76,0.5,1
3830,18,79,88,80,5.6,1
3831,19,71,79,61,6.0,1
3832,16,80,86,73,2.6,1
3833,20,54,63,60,2.0,1
3834,24,49,97,67,5.5,1
3835,25,64,44,74,1.4,1
3836,24,82,85,86,5.6,1
3837,22,89,81,62,7.5,1
3838,24,65,62,86,4.9,1
3839,19,36,66,72,1.7,1
3840,17,88,100,76,7.1,1
3841,22,51,64,39,1.4,1
3842,17,44,62,62,0.0,1
3843,24,82,89,75,6.3,1
3844,24,78,83,73,6.8,1
3845,18,50,59,62,3.7,1
3846,16,65,79,62,3.2,1
3847,17,60,85,66,5.2,1
3848,16,86,89,70,5.1,1
3849,20,68,67,46,2.0,1
3850,17,51,66,71,3.7,1
3851,25,79,58,62,3.4,1
3852,23,58,47,36,1.4,0
3853,18,64,91,82,5.6,1
3854,18,61,64,89,4.9,1
3855,18,70,82,50,2.6,1
3856,18,51,69,75,2.7,1
3857,22,87,77,73,5.0,1
3858,25,62,56,71,0.2,1
3859,25,33,50,79,3.3,1
3860,25,72,70,69,3.2,1
3861,25,64,59,56,3.7,1
3862,25,57,61,91,2.3,1
3863,19,88,62,87,6.4,1
3864,20,90,68,78,6.7,1
3865,19,48,59,77,3.2,1
3866,25,79,73,81,4.3,1
3867,25,46,46,70,1.3,1
3868,18,51,62,61,0.9,1
3869,22,47,64,59,1.1,1
3870,16,71,48,58,0.1,1
3871,20,73,73,57,2.9,1
3872,24,55,61,61,1.5,1
3873,23,70,53,55,2.4,1
3874,20,68,83,75,6.7,1
3875,21,69,68,79,3.3,1
3876,21,78,93,83,7.3,1
3877,21,78,69,60,5.8,1
3878,25,52,75,89,2.8,1
3879,21,75,74,52,3.1,1
3880,24,67,85,70,5.3,1
3881,23,59,75,73,4.6,1
3882,17,69,85,90,4.2,1
3883,16,50,52,49,0.2,1
3884,16,75,72,61,1.8,1
3885,20,56,59,48,1.1,1
3886,22,74,93,65,4.5,1
3887,21,71,58,65,1.3,1
3888,21,78,77,75,7.3,1
3889,23,78,53,71,1.1,1
3890,17,96,72,80,4.9,1
3891,20,82,73,60,3.5,1
3892,24,65,68,57,2.3,1
3893,19,71,80,77,4.8,1
3894,19,57,62,67,2.5,1
3895,18,63,58,76,2.3,1
3896,25,76,58,51,0.5,1
3897,18,89,85,80,7.6,1
3898,18,62,71,76,5.1,1
3899,20,63,71,67,4.3,1
3900,21,81,81,84,4.4,1
3901,20,64,57,67,1.4,1
3902,17,81,83,91,7.8,1
3903,17,94,79,56,3.6,1
3904,21,61,77,73,2.5,1
3905,20,65,76,70,2.2,1
3906,20,89,53,67,3.5,1
3907,20,61,48,57,0.9,1
3908,25,77,70,90,3.7,1
3909,25,54,74,57,1.6,1
3910,17,69,54,82,4.2,1
3911,17,78,94,100,5.5,1
3912,22,68,73,81,7.5,1
3913,18,70,79,85,6.5,1
3914,19,68,62,50,0.1,1
3915,21,74,84,72,5.5,1
3916,19,73,84,70,7.4,1
3917,24,32,56,51,0.4,0
3918,19,78,74,58,2.3,1
3919,23,63,75,75,3.5,1
3920,17,71,91,100,7.9,1
3921,18,51,65,66,4.7,1
3922,21,47,46,54,0.4,0
3923,16,88,87,65,5.5,1
3924,25,50,74,49,0.1,1
3925,21,55,49,53,1.3,1
3926,20,68,60,71,1.4,1
3927,24,73,99,90,6.2,1
3928,23,63,62,78,4.7,1
3929,21,89,77,77,6.6,1
3930,24,48,55,62,1.0,1
3931,25,64,67,47,0.4,1
3932,25,66,70,63,5.3,1
3933,17,76,96,65,6.6,1
3934,23,63,61,86,7.2,1
3935,25,79,69,70,4.2,1
3936,20,85,86,90,6.4,1
3937,18,60,82,86,4.2,1
3938,16,71,45,64,1.7,1
3939,24,66,64,74,0.9,1
3940,24,56,68,58,0.6,1
3941,16,100,88,70,7.1,1
3942,25,54,79,79,5.0,1
3943,23,68,79,88,4.6,1
3944,25,40,68,56,1.7,1
3945,21,76,80,73,6.0,1
3946,16,49,78,72,6.2,1
3947,22,55,52,61,0.2,1
3948,16,78,68,61,2.0,1
3949,25,80,100,81,7.9,1
3950,22,61,70,65,0.3,1
3951,24,92,68,87,6.4,1
3952,18,67,64,60,2.4,1
3953,17,100,77,74,7.2,1
3954,22,57,54,65,1.1,1
3955,21,58,65,74,4.1,1
3956,25,65,68,61,0.5,1
3957,21,100,85,74,7.8,1
3958,20,74,71,85,3.6,1
3959,22,82,96,83,6.6,1
3960,17,68,57,72,0.8,1
3961,25,65,67,61,0.3,1
3962,23,69,65,71,0.2,1
3963,22,63,77,71,3.3,1
3964,20,67,72,52,2.1,1
3965,17,91,83,37,0.3,1
3966,19,72,78,57,2.7,1
3967,20,65,99,72,3.3,1
3968,24,71,94,94,4.4,1
3969,16,55,66,79,2.1,1
3970,17,81,64,74,2.1,1
3971,17,57,66,78,4.2,1
3972,25,41,73,59,3.3,1
3973,22,64,40,75,2.1,1
3974,16,60,81,84,4.6,1
3975,20,64,85,94,7.5,1
3976,21,44,55,44,0.9,0
3977,21,77,70,61,4.3,1
3978,19,56,77,56,0.2,1
3979,24,91,70,93,7.9,1
3980,16,42,77,60,1.6,1
3981,24,75,85,67,7.2,1
3982,21,89,89,90,7.7,1
3983,22,62,66,66,2.3,1
3984,16,82,72,70,4.8,1
3985,21,72,43,70,1.5,1
3986,18,66,58,83,3.2,1
3987,16,100,95,86,7.4,1
3988,17,67,74,65,4.9,1
3989,23,58,70,78,1.1,1
3990,23,79,83,69,5.5,1
3991,25,56,100,65,1.7,1
3992,17,72,43,62,0.5,1
3993,17,91,84,78,7.6,1
3994,16,100,74,62,4.7,1
3995,22,97,77,85,7.9,1
3996,17,93,99,68,7.9,1
3997,18,61,89,62,2.3,1
3998,22,51,45,59,0.8,1
3999,16,51,70,61,1.5,1
4000,23,47,45,57,0.1,0
4001,18,75,50,70,0.4,1
4002,19,69,75,54,3.1,1
4003,17,83,100,72,4.6,1
4004,23,69,70,74,3.8,1
4005,23,51,81,67,1.9,1
4006,23,61,56,66,1.7,1
4007,16,78,82,80,5.2,1
4008,25,77,35,59,0.3,1
4009,22,72,75,75,4.0,1
4010,20,69,91,42,5.9,1
4011,17,37,65,91,4.6,1
4012,23,72,65,69,2.1,1
4013,18,82,74,84,6.6,1
4014,18,41,77,74,2.9,1
4015,18,69,82,68,2.7,1
4016,16,67,68,91,4.7,1
4017,23,81,87,76,7.1,1
4018,21,53,67,72,2.5,1
4019,22,35,63,61,0.6,1
4020,18,61,56,79,2.2,1
4021,25,74,76,83,4.3,1
4022,17,75,80,62,2.6,1
4023,17,38,72,79,1.4,1
4024,25,79,88,74,6.4,1
4025,24,93,49,67,3.4,1
4026,23,61,70,69,3.0,1
4027,24,61,66,66,2.2,1
4028,24,73,93,82,7.8,1
4029,16,59,62,78,3.9,1
4030,16,73,68,52,3.2,1
4031,19,83,65,78,3.1,1
4032,19,45,64,77,2.2,1
4033,23,92,88,87,7.6,1
4034,22,95,61,69,2.5,1
4035,16,68,62,61,1.3,1
4036,18,64,78,87,6.9,1
4037,19,81,81,69,6.1,1
4038,20,75,93,77,6.0,1
4039,25,73,61,47,0.9,1
4040,17,49,75,75,1.0,1
4041,16,76,71,58,4.6,1
4042,18,73,91,88,6.6,1
4043,23,65,73,80,5.9,1
4044,25,37,78,62,0.4,1
4045,21,93,64,85,2.4,1
4046,24,60,81,70,3.4,1
4047,16,76,49,73,0.4,1
4048,19,60,68,69,2.0,1
4049,19,90,89,89,7.6,1
4050,25,65,68,78,4.4,1
4051,24,39,52,64,1.1,1
4052,20,82,80,75,6.4,1
4053,19,66,78,76,2.6,1
4054,25,76,76,87,4.9,1
4055,20,76,87,83,6.9,1
4056,18,64,64,64,2.1,1
4057,18,72,78,54,5.7,1
4058,19,70,57,62,4.1,1
4059,16,64,57,52,1.2,1
4060,17,68,64,51,4.0,1
4061,23,76,56,68,1.8,1
4062,19,75,66,68,2.8,1
4063,17,77,72,75,1.3,1
4064,21,53,69,69,0.9,1
4065,17,82,47,73,5.0,1
4066,22,60,72,64,0.9,1
4067,18,61,75,70,1.8,1
4068,19,73,71,73,4.2,1
4069,18,74,55,78,1.6,1
4070,17,65,79,78,2.8,1
4071,20,85,85,81,7.6,1
4072,21,49,73,46,1.8,1
4073,20,60,38,65,2.5,1
4074,18,93,81,86,7.8,1
4075,20,72,68,75,3.1,1
4076,21,75,72,57,4.0,1
4077,19,77,100,82,7.7,1
4078,22,68,73,62,0.7,1
4079,18,85,68,90,7.5,1
4080,18,77,82,68,3.2,1
4081,22,68,86,73,5.6,1
4082,18,70,83,84,6.8,1
4083,25,92,77,69,7.0,1
4084,20,76,78,89,6.3,1
4085,17,61,70,74,5.3,1
4086,17,83,78,91,6.5,1
4087,20,93,94,82,7.8,1
4088,16,73,51,75,2.5,1
4089,22,79,72,65,4.4,1
4090,20,88,76,68,4.8,1
4091,20,88,100,69,4.6,1
4092,20,67,82,77,5.1,1
4093,25,75,85,60,3.9,1
4094,16,79,76,84,6.9,1
4095,21,80,66,88,5.4,1
4096,17,55,70,90,4.2,1
4097,24,48,62,61,0.2,1
4098,17,70,89,79,6.5,1
4099,18,75,88,79,6.5,1
4100,18,58,81,68,2.0,1
4101,16,64,53,91,2.5,1
4102,23,60,57,49,1.1,1
4103,24,75,68,83,3.1,1
4104,17,81,62,70,4.8,1
4105,25,89,87,78,7.3,1
4106,19,92,85,60,2.4,1
4107,19,51,43,53,0.9,0
4108,24,61,71,65,3.3,1
4109,22,100,100,71,7.1,1
4110,16,93,79,90,5.8,1
4111,20,67,68,75,6.8,1
4112,16,85,100,86,5.0,1
4113,21,43,60,87,1.8,1
4114,24,75,81,64,4.2,1
4115,16,73,57,78,3.8,1
4116,17,88,89,84,7.6,1
4117,24,34,40,74,0.9,0
4118,25,100,57,65,7.0,1
4119,20,72,58,52,3.8,1
4120,16,71,52,80,3.6,1
4121,16,60,64,62,1.5,1
4122,21,54,74,70,3.7,1
4123,18,70,69,77,5.2,1
4124,22,79,98,98,7.7,1
4125,22,76,65,69,4.7,1
4126,21,71,83,95,6.8,1
4127,16,50,75,82,3.1,1
4128,17,69,79,48,2.0,1
4129,21,100,69,79,5.6,1
4130,17,83,99,68,6.7,1
4131,22,55,59,62,0.6,1
4132,24,82,86,74,6.1,1
4133,19,71,65,85,5.6,1
4134,20,60,73,76,4.3,1
4135,16,72,48,45,0.1,1
4136,16,52,67,73,2.5,1
4137,21,70,98,83,7.3,1
4138,22,58,63,86,5.6,1
4139,19,98,69,77,5.3,1
4140,17,70,62,60,0.0,1
4141,20,66,95,88,7.3,1
4142,25,92,85,74,6.3,1
4143,23,52,80,70,2.0,1
4144,24,76,100,66,6.2,1
4145,21,91,93,80,6.5,1
4146,17,51,67,77,2.7,1
4147,16,84,70,79,6.1,1
4148,18,76,61,83,2.4,1
4149,21,67,87,84,6.2,1
4150,23,66,56,63,0.8,1
4151,24,55,87,71,3.7,1
4152,19,56,70,64,3.8,1
4153,23,79,65,70,2.5,1
4154,20,56,90,69,6.6,1
4155,21,71,69,80,5.6,1
4156,20,86,71,86,6.2,1
4157,18,89,97,80,7.1,1
4158,22,72,78,78,3.4,1
4159,22,94,99,86,5.5,1
4160,21,47,40,58,1.7,0
4161,23,78,81,72,3.3,1
4162,24,96,75,73,6.7,1
